Timestamp,EventType,Touch_X,Touch_Y,Pos_X,Pos_Y,Pos_Z
12/02/2025 12:40:12:893,Moved,530,312.5,0.00,1.00,83.58
12/02/2025 12:40:12:893,Moved,530.00,312.50,0.00,1.00,97.14
12/02/2025 12:40:12:980,Moved,526.25,226.25,0.00,1.00,97.14
12/02/2025 12:40:12:980,Moved,526.25,226.25,0.00,1.00,183.39
12/02/2025 12:40:13:007,Moved,527.5,196.25,0.00,1.00,183.39
12/02/2025 12:40:13:007,Moved,527.50,196.25,0.00,1.00,209.26
12/02/2025 12:40:13:027,Moved,530,176.25,0.00,1.00,209.26
12/02/2025 12:40:13:027,Moved,530.00,176.25,0.00,1.00,221.42
12/02/2025 12:40:13:048,Moved,532.5,158.75,0.00,1.00,221.42
12/02/2025 12:40:13:048,Moved,532.50,158.75,0.00,1.00,230.91
12/02/2025 12:40:13:127,Ended,533.75,150,0.00,1.00,230.91
12/02/2025 12:40:13:127,Ended,533.75,150.00,0.00,1.00,230.91
12/02/2025 12:40:21:960,Began,491.25,487.5,0.00,1.08,424.72
12/02/2025 12:40:21:960,Began,491.25,487.50,0.00,1.08,424.72
12/02/2025 12:40:21:973,Moved,495,501.25,0.00,1.08,424.72
12/02/2025 12:40:21:973,Moved,495.00,501.25,0.00,1.08,423.84
12/02/2025 12:40:22:010,Moved,500,512.5,0.00,1.08,423.84
12/02/2025 12:40:22:010,Moved,500.00,512.50,0.00,1.08,422.71
12/02/2025 12:40:22:020,Stationary,500,512.5,0.00,1.08,422.71
12/02/2025 12:40:22:057,Moved,501.25,506.25,0.00,1.08,422.71
12/02/2025 12:40:22:057,Moved,501.25,506.25,0.00,1.08,423.34
12/02/2025 12:40:22:082,Moved,503.75,473.75,0.00,1.08,423.34
12/02/2025 12:40:22:082,Moved,503.75,473.75,0.00,1.08,425.74
12/02/2025 12:40:22:132,Moved,512.5,385,0.00,1.08,425.74
12/02/2025 12:40:22:132,Moved,512.50,385.00,0.00,1.08,434.61
12/02/2025 12:40:22:157,Moved,513.75,328.75,0.00,1.08,434.61
12/02/2025 12:40:22:157,Moved,513.75,328.75,0.00,1.08,439.02
12/02/2025 12:40:22:182,Moved,513.75,292.5,0.00,1.08,439.02
12/02/2025 12:40:22:182,Moved,513.75,292.50,0.00,1.08,441.80
12/02/2025 12:40:22:213,Moved,516.25,243.75,0.00,1.08,441.80
12/02/2025 12:40:22:213,Moved,516.25,243.75,0.00,1.08,446.07
12/02/2025 12:40:22:227,Moved,517.5,227.5,0.00,1.08,446.07
12/02/2025 12:40:22:227,Moved,517.50,227.50,0.00,1.08,446.74
12/02/2025 12:40:22:249,Moved,520,186.25,0.00,1.08,446.74
12/02/2025 12:40:22:249,Moved,520.00,186.25,0.00,1.08,449.65
12/02/2025 12:40:22:298,Moved,517.5,121.25,0.00,1.08,449.65
12/02/2025 12:40:22:298,Moved,517.50,121.25,0.00,1.08,456.15
12/02/2025 12:40:22:316,Moved,517.5,106.25,0.00,1.08,456.15
12/02/2025 12:40:22:316,Moved,517.50,106.25,0.00,1.08,456.93
12/02/2025 12:40:22:336,Moved,517.5,73.74998,0.00,1.08,456.93
12/02/2025 12:40:22:336,Moved,517.50,73.75,0.00,1.08,458.90
12/02/2025 12:40:22:361,Moved,517.5,26.24998,0.00,1.08,458.90
12/02/2025 12:40:22:361,Moved,517.50,26.25,0.00,1.08,462.41
12/02/2025 12:40:22:378,Ended,517.5,26.24998,0.00,1.08,462.41
12/02/2025 12:40:22:378,Ended,517.50,26.25,0.00,1.08,462.41
12/02/2025 12:40:39:080,Began,546.25,385,0.00,1.00,0.00
12/02/2025 12:40:39:080,Began,546.25,385.00,0.00,1.00,0.00
12/02/2025 12:40:39:148,Moved,545,296.25,0.00,1.00,0.00
12/02/2025 12:40:39:148,Moved,545.00,296.25,0.00,1.00,1.78
12/02/2025 12:40:39:162,Moved,545,283.75,0.00,1.00,1.78
12/02/2025 12:40:39:162,Moved,545.00,283.75,0.00,1.00,1.89
12/02/2025 12:40:39:199,Moved,543.75,227.5,0.00,1.00,1.89
12/02/2025 12:40:39:199,Moved,543.75,227.50,0.00,1.00,3.01
12/02/2025 12:40:39:222,Moved,542.5,198.75,0.00,1.00,3.01
12/02/2025 12:40:39:222,Moved,542.50,198.75,0.00,1.00,3.41
12/02/2025 12:40:39:239,Moved,542.5,170,0.00,1.00,3.41
12/02/2025 12:40:39:239,Moved,542.50,170.00,0.00,1.00,3.70
12/02/2025 12:40:39:251,Moved,541.25,156.25,0.00,1.00,3.70
12/02/2025 12:40:39:251,Moved,541.25,156.25,0.00,1.00,3.80
12/02/2025 12:40:39:270,Moved,540,127.5,0.00,1.00,3.80
12/02/2025 12:40:39:270,Moved,540.00,127.50,0.00,1.00,4.13
12/02/2025 12:40:39:299,Ended,540,127.5,0.00,1.00,4.13
12/02/2025 12:40:39:299,Ended,540.00,127.50,0.00,1.00,4.13
12/02/2025 12:40:40:438,Began,532.5,485,0.00,1.09,8.45
12/02/2025 12:40:40:438,Began,532.50,485.00,0.00,1.09,8.45
12/02/2025 12:40:40:450,Moved,533.75,468.75,0.00,1.09,8.45
12/02/2025 12:40:40:450,Moved,533.75,468.75,0.00,1.09,8.59
12/02/2025 12:40:40:488,Moved,537.5,437.5,0.00,1.09,8.59
12/02/2025 12:40:40:488,Moved,537.50,437.50,0.00,1.09,9.21
12/02/2025 12:40:40:503,Moved,538.75,428.75,0.00,1.09,9.21
12/02/2025 12:40:40:503,Moved,538.75,428.75,0.00,1.09,9.30
12/02/2025 12:40:40:529,Moved,541.25,410,0.00,1.09,9.30
12/02/2025 12:40:40:529,Moved,541.25,410.00,0.00,1.09,9.56
12/02/2025 12:40:40:550,Moved,542.5,378.75,0.00,1.09,9.56
12/02/2025 12:40:40:550,Moved,542.50,378.75,0.00,1.09,9.98
12/02/2025 12:40:40:566,Moved,542.5,366.25,0.00,1.09,9.98
12/02/2025 12:40:40:566,Moved,542.50,366.25,0.00,1.09,10.10
12/02/2025 12:40:40:612,Moved,547.5,301.25,0.00,1.09,10.10
12/02/2025 12:40:40:612,Moved,547.50,301.25,0.00,1.09,11.40
12/02/2025 12:40:40:632,Moved,551.25,276.25,0.00,1.09,11.40
12/02/2025 12:40:40:632,Moved,551.25,276.25,0.00,1.09,11.72
12/02/2025 12:40:40:644,Moved,552.5,265,0.00,1.09,11.72
12/02/2025 12:40:40:644,Moved,552.50,265.00,0.00,1.09,11.80
12/02/2025 12:40:40:660,Moved,557.5,241.25,0.00,1.09,11.80
12/02/2025 12:40:40:660,Moved,557.50,241.25,0.00,1.09,12.04
12/02/2025 12:40:40:682,Moved,561.25,221.25,0.00,1.09,12.04
12/02/2025 12:40:40:682,Moved,561.25,221.25,0.00,1.09,12.30
12/02/2025 12:40:40:700,Moved,563.75,202.5,0.00,1.09,12.30
12/02/2025 12:40:40:700,Moved,563.75,202.50,0.00,1.09,12.51
12/02/2025 12:40:40:720,Moved,567.5,183.75,0.00,1.09,12.51
12/02/2025 12:40:40:720,Moved,567.50,183.75,0.00,1.09,12.73
12/02/2025 12:40:40:768,Ended,575,136.25,0.00,1.09,12.73
12/02/2025 12:40:40:768,Ended,575.00,136.25,0.00,1.09,12.73
12/02/2025 12:40:42:024,Began,517.5,486.25,0.00,1.16,18.90
12/02/2025 12:40:42:024,Began,517.50,486.25,0.00,1.16,18.90
12/02/2025 12:40:42:035,Moved,520,477.5,0.00,1.16,18.90
12/02/2025 12:40:42:035,Moved,520.00,477.50,0.00,1.16,18.97
12/02/2025 12:40:42:067,Moved,523.75,450,0.00,1.16,18.97
12/02/2025 12:40:42:067,Moved,523.75,450.00,0.00,1.16,19.50
12/02/2025 12:40:42:098,Moved,527.5,413.75,0.00,1.16,19.50
12/02/2025 12:40:42:098,Moved,527.50,413.75,0.00,1.16,20.15
12/02/2025 12:40:42:153,Moved,533.75,341.25,0.00,1.16,20.15
12/02/2025 12:40:42:153,Moved,533.75,341.25,0.00,1.16,21.60
12/02/2025 12:40:42:170,Moved,536.25,310,0.00,1.16,21.60
12/02/2025 12:40:42:170,Moved,536.25,310.00,0.00,1.16,21.92
12/02/2025 12:40:42:185,Moved,537.5,293.75,0.00,1.16,21.92
12/02/2025 12:40:42:185,Moved,537.50,293.75,0.00,1.16,22.07
12/02/2025 12:40:42:201,Moved,537.5,261.25,0.00,1.16,22.07
12/02/2025 12:40:42:201,Moved,537.50,261.25,0.00,1.16,22.39
12/02/2025 12:40:42:218,Moved,541.25,228.75,0.00,1.16,22.39
12/02/2025 12:40:42:218,Moved,541.25,228.75,0.00,1.16,22.74
12/02/2025 12:40:42:234,Moved,542.5,212.5,0.00,1.16,22.74
12/02/2025 12:40:42:234,Moved,542.50,212.50,0.00,1.16,22.90
12/02/2025 12:40:42:251,Moved,545,181.25,0.00,1.16,22.90
12/02/2025 12:40:42:251,Moved,545.00,181.25,0.00,1.16,23.22
12/02/2025 12:40:42:269,Moved,547.5,151.25,0.00,1.16,23.22
12/02/2025 12:40:42:269,Moved,547.50,151.25,0.00,1.16,23.52
12/02/2025 12:40:42:326,Moved,551.25,76.24998,0.00,1.16,23.52
12/02/2025 12:40:42:326,Moved,551.25,76.25,0.00,1.16,25.02
12/02/2025 12:40:42:339,Moved,551.25,64.99998,0.00,1.16,25.02
12/02/2025 12:40:42:339,Moved,551.25,65.00,0.00,1.16,25.12
12/02/2025 12:40:42:362,Ended,550,51.24998,0.00,1.16,25.12
12/02/2025 12:40:42:362,Ended,550.00,51.25,0.00,1.16,25.12
12/02/2025 12:40:43:759,Began,540,447.5,0.00,1.21,33.63
12/02/2025 12:40:43:759,Began,540.00,447.50,0.00,1.21,33.63
12/02/2025 12:40:43:799,Moved,543.75,418.75,0.00,1.21,33.63
12/02/2025 12:40:43:799,Moved,543.75,418.75,0.00,1.21,34.20
12/02/2025 12:40:43:836,Moved,547.5,376.25,0.00,1.21,34.20
12/02/2025 12:40:43:836,Moved,547.50,376.25,0.00,1.21,35.05
12/02/2025 12:40:43:879,Moved,547.5,326.25,0.00,1.21,35.05
12/02/2025 12:40:43:879,Moved,547.50,326.25,0.00,1.21,36.05
12/02/2025 12:40:43:906,Moved,546.25,281.25,0.00,1.21,36.05
12/02/2025 12:40:43:906,Moved,546.25,281.25,0.00,1.21,36.73
12/02/2025 12:40:43:926,Moved,546.25,250,0.00,1.21,36.73
12/02/2025 12:40:43:926,Moved,546.25,250.00,0.00,1.21,37.14
12/02/2025 12:40:43:950,Moved,545,217.5,0.00,1.21,37.14
12/02/2025 12:40:43:950,Moved,545.00,217.50,0.00,1.21,37.60
12/02/2025 12:40:43:968,Moved,545,186.25,0.00,1.21,37.60
12/02/2025 12:40:43:968,Moved,545.00,186.25,0.00,1.21,37.91
12/02/2025 12:40:43:986,Moved,546.25,153.75,0.00,1.21,37.91
12/02/2025 12:40:43:986,Moved,546.25,153.75,0.00,1.21,38.29
12/02/2025 12:40:44:030,Moved,546.25,91.24998,0.00,1.21,38.29
12/02/2025 12:40:44:030,Moved,546.25,91.25,0.00,1.21,39.54
12/02/2025 12:40:44:046,Ended,546.25,91.24998,0.00,1.21,39.54
12/02/2025 12:40:44:046,Ended,546.25,91.25,0.00,1.21,39.54
12/02/2025 12:40:46:255,Began,538.75,596.25,0.00,1.24,50.81
12/02/2025 12:40:46:255,Began,538.75,596.25,0.00,1.24,50.81
12/02/2025 12:40:46:269,Moved,538.75,596.25,0.00,1.24,50.81
12/02/2025 12:40:46:269,Moved,538.75,596.25,0.00,1.24,50.81
12/02/2025 12:40:46:297,Moved,537.5,593.75,0.00,1.24,50.81
12/02/2025 12:40:46:297,Moved,537.50,593.75,0.00,1.24,50.85
12/02/2025 12:40:46:348,Moved,533.75,556.25,0.00,1.24,50.85
12/02/2025 12:40:46:348,Moved,533.75,556.25,0.00,1.24,51.60
12/02/2025 12:40:46:364,Moved,532.5,545,0.00,1.24,51.60
12/02/2025 12:40:46:364,Moved,532.50,545.00,0.00,1.24,51.71
12/02/2025 12:40:46:384,Moved,532.5,517.5,0.00,1.24,51.71
12/02/2025 12:40:46:384,Moved,532.50,517.50,0.00,1.24,52.06
12/02/2025 12:40:46:400,Moved,532.5,487.5,0.00,1.24,52.06
12/02/2025 12:40:46:400,Moved,532.50,487.50,0.00,1.24,52.35
12/02/2025 12:40:46:425,Moved,530,436.25,0.00,1.24,52.35
12/02/2025 12:40:46:425,Moved,530.00,436.25,0.00,1.24,53.11
12/02/2025 12:40:46:434,Stationary,530,436.25,0.00,1.24,53.11
12/02/2025 12:40:46:462,Moved,527.5,381.25,0.00,1.24,53.11
12/02/2025 12:40:46:462,Moved,527.50,381.25,0.00,1.24,54.02
12/02/2025 12:40:46:505,Moved,526.25,287.5,0.00,1.24,54.02
12/02/2025 12:40:46:505,Moved,526.25,287.50,0.00,1.24,55.90
12/02/2025 12:40:46:518,Moved,526.25,268.75,0.00,1.24,55.90
12/02/2025 12:40:46:518,Moved,526.25,268.75,0.00,1.24,56.02
12/02/2025 12:40:46:537,Moved,527.5,231.25,0.00,1.24,56.02
12/02/2025 12:40:46:537,Moved,527.50,231.25,0.00,1.24,56.48
12/02/2025 12:40:46:559,Moved,530,195,0.00,1.24,56.48
12/02/2025 12:40:46:559,Moved,530.00,195.00,0.00,1.24,56.94
12/02/2025 12:40:46:585,Ended,530,195,0.00,1.24,56.94
12/02/2025 12:40:46:585,Ended,530.00,195.00,0.00,1.24,56.94
12/02/2025 12:40:47:489,Began,515,331.25,0.00,1.27,68.16
12/02/2025 12:40:47:489,Began,515.00,331.25,0.00,1.27,68.16
12/02/2025 12:40:47:506,Moved,515,331.25,0.00,1.27,68.16
12/02/2025 12:40:47:506,Moved,515.00,331.25,0.00,1.27,68.16
12/02/2025 12:40:47:524,Stationary,515,331.25,0.00,1.27,68.16
12/02/2025 12:40:47:543,Stationary,515,331.25,0.00,1.27,68.16
12/02/2025 12:40:47:579,Stationary,515,331.25,0.00,1.27,68.16
12/02/2025 12:40:47:595,Stationary,515,331.25,0.00,1.27,68.16
12/02/2025 12:40:47:615,Stationary,515,331.25,0.00,1.27,68.16
12/02/2025 12:40:47:631,Moved,516.25,333.75,0.00,1.27,68.16
12/02/2025 12:40:47:631,Moved,516.25,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:649,Stationary,516.25,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:679,Moved,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:679,Moved,517.50,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:703,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:747,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:768,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:777,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:802,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:813,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:826,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:852,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:871,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:886,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:898,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:925,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:933,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:950,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:965,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:47:979,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:48:005,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:48:015,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:48:028,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:48:051,Stationary,517.5,333.75,0.00,1.27,68.14
12/02/2025 12:40:48:076,Moved,517.5,331.25,0.00,1.27,68.14
12/02/2025 12:40:48:076,Moved,517.50,331.25,0.00,1.27,68.18
12/02/2025 12:40:48:094,Moved,517.5,328.75,0.00,1.27,68.18
12/02/2025 12:40:48:094,Moved,517.50,328.75,0.00,1.27,68.21
12/02/2025 12:40:48:106,Moved,517.5,326.25,0.00,1.27,68.21
12/02/2025 12:40:48:106,Moved,517.50,326.25,0.00,1.27,68.23
12/02/2025 12:40:48:118,Moved,517.5,325,0.00,1.27,68.23
12/02/2025 12:40:48:118,Moved,517.50,325.00,0.00,1.27,68.24
12/02/2025 12:40:48:134,Moved,517.5,320,0.00,1.27,68.24
12/02/2025 12:40:48:134,Moved,517.50,320.00,0.00,1.27,68.28
12/02/2025 12:40:48:150,Moved,517.5,316.25,0.00,1.27,68.28
12/02/2025 12:40:48:150,Moved,517.50,316.25,0.00,1.27,68.32
12/02/2025 12:40:48:177,Moved,516.25,301.25,0.00,1.27,68.32
12/02/2025 12:40:48:177,Moved,516.25,301.25,0.00,1.27,68.56
12/02/2025 12:40:48:191,Moved,516.25,296.25,0.00,1.27,68.56
12/02/2025 12:40:48:191,Moved,516.25,296.25,0.00,1.27,68.61
12/02/2025 12:40:48:238,Moved,517.5,257.5,0.00,1.27,68.61
12/02/2025 12:40:48:238,Moved,517.50,257.50,0.00,1.27,69.38
12/02/2025 12:40:48:252,Moved,517.5,250,0.00,1.27,69.38
12/02/2025 12:40:48:252,Moved,517.50,250.00,0.00,1.27,69.44
12/02/2025 12:40:48:272,Moved,517.5,233.75,0.00,1.27,69.44
12/02/2025 12:40:48:272,Moved,517.50,233.75,0.00,1.27,69.65
12/02/2025 12:40:48:297,Moved,518.75,211.25,0.00,1.27,69.65
12/02/2025 12:40:48:297,Moved,518.75,211.25,0.00,1.27,69.98
12/02/2025 12:40:48:310,Moved,520,205,0.00,1.27,69.98
12/02/2025 12:40:48:310,Moved,520.00,205.00,0.00,1.27,70.03
12/02/2025 12:40:48:332,Moved,521.25,192.5,0.00,1.27,70.03
12/02/2025 12:40:48:332,Moved,521.25,192.50,0.00,1.27,70.19
12/02/2025 12:40:48:351,Moved,521.25,182.5,0.00,1.27,70.19
12/02/2025 12:40:48:351,Moved,521.25,182.50,0.00,1.27,70.30
12/02/2025 12:40:48:387,Moved,522.5,166.25,0.00,1.27,70.30
12/02/2025 12:40:48:387,Moved,522.50,166.25,0.00,1.27,70.63
12/02/2025 12:40:48:408,Moved,522.5,156.25,0.00,1.27,70.63
12/02/2025 12:40:48:408,Moved,522.50,156.25,0.00,1.27,70.75
12/02/2025 12:40:48:419,Moved,522.5,151.25,0.00,1.27,70.75
12/02/2025 12:40:48:419,Moved,522.50,151.25,0.00,1.27,70.79
12/02/2025 12:40:48:437,Moved,521.25,136.25,0.00,1.27,70.79
12/02/2025 12:40:48:437,Moved,521.25,136.25,0.00,1.27,70.95
12/02/2025 12:40:48:449,Moved,521.25,127.5,0.00,1.27,70.95
12/02/2025 12:40:48:449,Moved,521.25,127.50,0.00,1.27,71.01
12/02/2025 12:40:48:474,Moved,522.5,98.74998,0.00,1.27,71.01
12/02/2025 12:40:48:474,Moved,522.50,98.75,0.00,1.27,71.45
12/02/2025 12:40:48:498,Ended,522.5,98.74998,0.00,1.27,71.45
12/02/2025 12:40:48:498,Ended,522.50,98.75,0.00,1.27,71.45
12/02/2025 12:40:48:866,Began,520,327.5,0.00,1.27,73.62
12/02/2025 12:40:48:866,Began,520.00,327.50,0.00,1.27,73.62
12/02/2025 12:40:48:885,Moved,520,327.5,0.00,1.27,73.62
12/02/2025 12:40:48:885,Moved,520.00,327.50,0.00,1.27,73.62
12/02/2025 12:40:48:902,Moved,521.25,325,0.00,1.27,73.62
12/02/2025 12:40:48:902,Moved,521.25,325.00,0.00,1.27,73.64
12/02/2025 12:40:48:920,Moved,521.25,321.25,0.00,1.27,73.64
12/02/2025 12:40:48:920,Moved,521.25,321.25,0.00,1.27,73.68
12/02/2025 12:40:48:939,Moved,522.5,316.25,0.00,1.27,73.68
12/02/2025 12:40:48:939,Moved,522.50,316.25,0.00,1.27,73.74
12/02/2025 12:40:48:958,Moved,522.5,311.25,0.00,1.27,73.74
12/02/2025 12:40:48:958,Moved,522.50,311.25,0.00,1.27,73.80
12/02/2025 12:40:49:014,Moved,523.75,305,0.00,1.27,73.80
12/02/2025 12:40:49:014,Moved,523.75,305.00,0.00,1.27,73.92
12/02/2025 12:40:49:024,Stationary,523.75,305,0.00,1.27,73.92
12/02/2025 12:40:49:046,Moved,523.75,303.75,0.00,1.27,73.92
12/02/2025 12:40:49:046,Moved,523.75,303.75,0.00,1.27,73.94
12/02/2025 12:40:49:063,Moved,523.75,302.5,0.00,1.27,73.94
12/02/2025 12:40:49:063,Moved,523.75,302.50,0.00,1.27,73.95
12/02/2025 12:40:49:071,Stationary,523.75,302.5,0.00,1.27,73.95
12/02/2025 12:40:49:094,Moved,523.75,301.25,0.00,1.27,73.95
12/02/2025 12:40:49:094,Moved,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:105,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:125,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:143,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:177,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:190,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:208,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:223,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:250,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:259,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:269,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:293,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:307,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:328,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:344,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:359,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:374,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:394,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:404,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:425,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:441,Stationary,523.75,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:459,Moved,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:459,Moved,525.00,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:477,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:489,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:509,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:531,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:546,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:566,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:587,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:594,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:619,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:628,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:652,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:660,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:685,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:694,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:712,Stationary,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:733,Ended,525,301.25,0.00,1.27,73.97
12/02/2025 12:40:49:733,Ended,525.00,301.25,0.00,1.27,73.97
12/02/2025 12:40:50:170,Began,537.5,565,0.00,1.27,74.44
12/02/2025 12:40:50:170,Began,537.50,565.00,0.00,1.27,74.44
12/02/2025 12:40:50:181,Moved,537.5,562.5,0.00,1.27,74.44
12/02/2025 12:40:50:181,Moved,537.50,562.50,0.00,1.27,74.46
12/02/2025 12:40:50:201,Moved,538.75,556.25,0.00,1.27,74.46
12/02/2025 12:40:50:201,Moved,538.75,556.25,0.00,1.27,74.54
12/02/2025 12:40:50:230,Moved,542.5,530,0.00,1.27,74.54
12/02/2025 12:40:50:230,Moved,542.50,530.00,0.00,1.27,75.00
12/02/2025 12:40:50:270,Moved,545,478.75,0.00,1.27,75.00
12/02/2025 12:40:50:270,Moved,545.00,478.75,0.00,1.27,76.02
12/02/2025 12:40:50:290,Moved,546.25,446.25,0.00,1.27,76.02
12/02/2025 12:40:50:290,Moved,546.25,446.25,0.00,1.27,76.43
12/02/2025 12:40:50:303,Moved,546.25,431.25,0.00,1.27,76.43
12/02/2025 12:40:50:303,Moved,546.25,431.25,0.00,1.27,76.53
12/02/2025 12:40:50:328,Moved,547.5,376.25,0.00,1.27,76.53
12/02/2025 12:40:50:328,Moved,547.50,376.25,0.00,1.27,77.40
12/02/2025 12:40:50:340,Moved,548.75,357.5,0.00,1.27,77.40
12/02/2025 12:40:50:340,Moved,548.75,357.50,0.00,1.27,77.53
12/02/2025 12:40:50:356,Moved,548.75,338.75,0.00,1.27,77.53
12/02/2025 12:40:50:356,Moved,548.75,338.75,0.00,1.27,77.69
12/02/2025 12:40:50:377,Moved,551.25,281.25,0.00,1.27,77.69
12/02/2025 12:40:50:377,Moved,551.25,281.25,0.00,1.27,78.49
12/02/2025 12:40:50:420,Moved,555,208.75,0.00,1.27,78.49
12/02/2025 12:40:50:420,Moved,555.00,208.75,0.00,1.27,79.94
12/02/2025 12:40:50:430,Moved,556.25,191.25,0.00,1.27,79.94
12/02/2025 12:40:50:430,Moved,556.25,191.25,0.00,1.27,80.05
12/02/2025 12:40:50:445,Moved,557.5,176.25,0.00,1.27,80.05
12/02/2025 12:40:50:445,Moved,557.50,176.25,0.00,1.27,80.18
12/02/2025 12:40:50:464,Ended,557.5,162.5,0.00,1.27,80.18
12/02/2025 12:40:50:464,Ended,557.50,162.50,0.00,1.27,80.18
12/02/2025 12:40:50:755,Began,526.25,332.5,0.00,1.27,82.77
12/02/2025 12:40:50:755,Began,526.25,332.50,0.00,1.27,82.77
12/02/2025 12:40:50:771,Moved,526.25,332.5,0.00,1.27,82.77
12/02/2025 12:40:50:771,Moved,526.25,332.50,0.00,1.27,82.77
12/02/2025 12:40:50:789,Stationary,526.25,332.5,0.00,1.27,82.77
12/02/2025 12:40:50:818,Stationary,526.25,332.5,0.00,1.27,82.77
12/02/2025 12:40:50:839,Stationary,526.25,332.5,0.00,1.27,82.77
12/02/2025 12:40:50:848,Moved,526.25,331.25,0.00,1.27,82.77
12/02/2025 12:40:50:848,Moved,526.25,331.25,0.00,1.27,82.78
12/02/2025 12:40:50:868,Stationary,526.25,331.25,0.00,1.27,82.78
12/02/2025 12:40:50:908,Moved,526.25,330,0.00,1.27,82.78
12/02/2025 12:40:50:908,Moved,526.25,330.00,0.00,1.27,82.80
12/02/2025 12:40:50:926,Moved,526.25,328.75,0.00,1.27,82.80
12/02/2025 12:40:50:926,Moved,526.25,328.75,0.00,1.27,82.82
12/02/2025 12:40:50:949,Moved,526.25,327.5,0.00,1.27,82.82
12/02/2025 12:40:50:949,Moved,526.25,327.50,0.00,1.27,82.83
12/02/2025 12:40:50:968,Stationary,526.25,327.5,0.00,1.27,82.83
